,CUS_ID
10536,2794111
10537,81925959
10538,82038447
10539,244360
10540,29589833
10541,23743487
10542,63729528
10543,62660283
10544,63113064
10545,94096
10546,573896
10547,13677874
10548,95324990
10549,143924
10550,662949
10551,68269723
10552,84921906
10553,674369
10554,66270647
10555,180431
10556,27353486
10557,94101721
10558,15703690
10559,580776
10560,2544766
10561,512566
10562,647578
10563,13775261
10564,22902
10565,60365721
10566,582325
10567,30564841
10568,769220
10569,56325744
10570,89861325
10571,29506
10572,64396765
10573,62367667
10574,72394
10575,5779274
10576,242033
10577,52312523
10578,21658862
10579,761217
10580,61441279
10581,303865
10582,673747
10583,52322830
10584,13004333
10585,26517493
10586,29748046
10587,26274153
10588,96036979
10589,7690289
10590,94308068
10591,33509223
10592,84554698
10593,59011535
10594,33131847
10595,61806319
10596,90689863
10597,628093
10598,95981856
10599,564343
10600,363332
10601,15109510
10602,55121321
10603,58902014
10604,20997441
10605,14007
10606,28176953
10607,25994471
10608,235647
10609,30111468
10610,13580820
10611,21404075
10612,19560440
10613,62214469
10614,65462655
10615,26354119
10616,64980091
10617,95798904
10618,60501284
10619,15321177
10620,507727
10621,382055
10622,15320080
10623,53840120
10624,186092
10625,65548211
10626,524573
10627,289965
10628,544119
10629,24477818
10630,595552
10631,27198077
10632,66119190
10633,9069901
10634,23466599
10635,2752770
10636,92861363
10637,661522
10638,714416
10639,5761837
10640,406496
10641,8833617
10642,27037078
10643,13522605
10644,11129912
10645,20140094
10646,65898153
10647,47977003
10648,456800
10649,65107855
10650,94356332
10651,345908
10652,33325804
10653,4536335
10654,15260059
10655,2864299
10656,11728000
10657,64632872
10658,552937
10659,519310
10660,511355
10661,443963
10662,10961050
10663,65755276
10664,24335960
10665,737566
10666,10717661
10667,58201
10668,5284964
10669,11220597
10670,92274379
10671,5715448
10672,81874422
10673,15474126
10674,108041748
10675,96749585
10676,651924
10677,9610237
10678,95378974
10679,19231704
10680,64060111
10681,17761817
10682,546386
10683,26017373
10684,93955889
10685,23344
10686,5733544
10687,21099145
10688,66274176
10689,9009142
10690,61590899
10691,15062762
10692,2804674
10693,108753726
10694,30368653
10695,56934769
10696,26966156
10697,538965
10698,89476209
10699,68259419
10700,443879
10701,18815252
10702,13658686
10703,167603
10704,31071009
10705,8982446
10706,213365
10707,66898338
10708,58739078
10709,30057596
10710,734823
10711,27542770
10712,734294
10713,2748494
10714,53806970
10715,93941646
10716,107758165
10717,25120111
10718,11807524
10719,17278376
10720,48008704
10721,62905073
10722,94201951
10723,61375101
10724,19218374
10725,54278262
10726,30007529
10727,201965
10728,690628
10729,5604452
10730,31426664
10731,92881490
10732,92865445
10733,18502995
10734,15235062
10735,61223526
10736,526620
10737,78326139
10738,108572883
10739,2807367
10740,322936
10741,12968809
10742,328534
10743,95162477
10744,18506490
10745,65482371
10746,34838332
10747,65197505
10748,11805580
10749,68259452
10750,93741095
10751,356420
10752,26519724
10753,8821417
10754,96001062
10755,58303688
10756,732969
10757,11785203
10758,47961219
10759,185115
10760,399419
10761,89879968
10762,59806606
10763,63598050
10764,277455
10765,61080670
10766,59852034
10767,5597780
10768,62806203
10769,2026692
10770,9080870
10771,96749716
10772,11009233
10773,17355072
10774,84181
10775,89323771
10776,2743863
10777,442701
10778,28541290
10779,22985551
10780,445404
10781,5605881
10782,23866173
10783,401272
10784,19663379
10785,54735390
10786,404705
10787,93486777
10788,2790719
10789,93122826
10790,10726684
10791,165574
10792,223511
10793,58480293
10794,28794017
10795,32503648
10796,30376500
10797,66647911
10798,95841678
10799,65394234
10800,11052714
10801,414116
10802,2697661
10803,65153117
10804,88634
10805,93480433
10806,546029
10807,2692166
10808,29275030
10809,60042991
10810,10699059
10811,170652
10812,416006
10813,67714628
10814,57788674
10815,333321
10816,542049
10817,30792566
10818,13085867
10819,2841558
10820,18571957
10821,22061394
10822,80038
10823,24433
10824,60223
10825,27230575
10826,2882831
10827,94595970
10828,525035
10829,2256369
10830,15168155
10831,202781
10832,25030
10833,64060087
10834,20106434
10835,32511447
10836,62022262
10837,26014
10838,57926234
10839,23852461
10840,62053622
10841,30583077
10842,58993317
10843,2881432
10844,646117
10845,2291704
10846,711539
10847,568115
10848,57478529
10849,57584908
10850,15648385
10851,30356784
10852,252059
10853,18841878
10854,5628522
10855,13674076
10856,581355
10857,24479713
10858,66708640
10859,115989
10860,31365364
10861,90092017
10862,26431122
10863,11694823
10864,67804
10865,385257
10866,64934418
10867,18527990
10868,29712467
10869,269093
10870,11181958
10871,67235105
10872,96217773
10873,452440
10874,57634643
10875,45022682
10876,27544382
10877,19569934
10878,12998503
10879,57962
10880,30591163
10881,33131431
10882,1457163
10883,31122716
10884,9069931
10885,96199814
10886,58920160
10887,67824585
10888,17918668
10889,24046508
10890,55962187
10891,89786397
10892,53445607
10893,18311828
10894,599270
10895,2732915
10896,61616817
10897,677787
10898,401002
10899,5787901
10900,26761580
10901,28208939
10902,5631249
10903,9454501
10904,57558566
10905,10698935
10906,344884
10907,30479899
10908,11760467
10909,89024992
10910,18070687
10911,286527
10912,67084216
10913,53510211
10914,20160171
10915,537349
10916,61565107
10917,17402974
10918,32955844
10919,2671057
10920,2735288
10921,27496249
10922,219793
10923,59211660
10924,61326871
10925,15542163
10926,62204421
10927,11667795
10928,26510560
10929,56936150
10930,28966406
10931,332531
10932,23721110
10933,90147973
10934,84718157
10935,331307
10936,645476
10937,17350705
10938,83035935
10939,92066397
10940,21270043
10941,11152611
10942,13065703
10943,31095688
10944,60157181
10945,94735638
10946,1824453
10947,304053
10948,2872642
10949,571903
10950,63771876
10951,31795138
10952,63157723
10953,371776
10954,261786
10955,4272439
10956,2071371
10957,10911289
10958,20784891
10959,24533479
10960,483258
10961,537623
10962,9092040
10963,28037916
10964,26508463
10965,1430837
10966,63744837
10967,358180
10968,10837895
10969,85370873
10970,2774583
10971,60837203
10972,22742686
10973,2841681
10974,55497730
10975,60995909
10976,36436
10977,15183735
10978,256493
10979,31027186
10980,108634677
10981,91906457
10982,46545802
10983,689203
10984,5290728
10985,67690512
10986,60228712
10987,89052146
10988,13643495
10989,61991987
10990,78753303
10991,1892613
10992,19625118
10993,4559045
10994,13327701
10995,2829504
10996,95768438
10997,95127748
10998,300617
10999,57106566
11000,65188773
11001,26309608
11002,96749541
11003,22044308
11004,317416
11005,2153247
11006,443678
11007,2077888
11008,2887724
11009,67463554
11010,486080
11011,53023449
11012,2722911
11013,442147
11014,17263441
11015,21503233
11016,59333596
11017,33212645
11018,60071182
11019,13899111
11020,92423041
11021,2759669
11022,93124767
11023,63476659
11024,91552458
11025,32660150
11026,58471917
11027,96835713
11028,64297582
11029,29775218
11030,757956
11031,31520286
11032,88071120
11033,91657069
11034,9076806
11035,11535486
11036,52767657
11037,31800632
11038,66855829
11039,67902175
11040,502189
11041,68206625
11042,2847109
11043,88012773
11044,31391745
11045,90548471
11046,464950
11047,19089895
11048,55013440
11049,54650575
11050,30623063
11051,65659489
11052,5609156
11053,27774054
11054,63360529
11055,28661
11056,399886
11057,598006
11058,29609151
11059,19693751
11060,633003
11061,31779143
11062,61993154
11063,90082542
11064,17741216
11065,56478345
11066,191933
11067,90080222
11068,68249730
11069,27934453
11070,30479550
11071,296930
11072,96323896
11073,58957090
11074,62975092
11075,96672933
11076,8606794
11077,33279431
11078,15268009
11079,19095201
11080,27949014
11081,58358439
11082,10845948
11083,62043729
11084,11301153
11085,29714205
11086,108953290
11087,756067
11088,44167
11089,88604328
11090,92811087
11091,27352995
11092,109046203
11093,61722132
11094,59579059
11095,753472
11096,55489039
11097,509499
11098,58000973
11099,5637850
11100,2384619
11101,32950528
11102,62872586
11103,24329902
11104,85368365
11105,251793
11106,8572251
11107,19056171
11108,20553482
11109,55832967
11110,2264011
11111,95496499
11112,670917
11113,17877371
11114,19991505
11115,108235086
11116,1154844
11117,5034007
11118,52757668
11119,10955711
11120,2861029
11121,507186
11122,540197
11123,54631775
11124,68239938
11125,16720
11126,398762
11127,594164
11128,89550799
11129,418438
11130,271761
11131,10831514
11132,2843408
11133,28853749
11134,84896349
11135,93333335
11136,60643809
11137,12942120
11138,55873313
11139,699723
11140,448206
11141,84525633
11142,666344
11143,22967469
11144,34826872
11145,61413510
11146,1174033
11147,92388979
11148,179619
11149,31060516
11150,21132543
11151,89000444
11152,594499
11153,2721280
11154,13468672
11155,53429941
11156,84731430
11157,53686856
11158,67911969
11159,62562157
11160,258307
11161,90636872
11162,15277863
11163,33296364
11164,67902142
11165,21370337
11166,96102899
11167,3745233
11168,15192936
11169,11739084
11170,91637578
11171,405824
11172,314419
11173,91778115
11174,33308393
11175,67910510
11176,30861796
11177,53005093
11178,30335376
11179,21745403
11180,471639
11181,2780043
11182,68206679
11183,31010913
11184,18641914
11185,108489877
11186,18496619
11187,32042121
11188,551475
11189,28901300
11190,64286914
11191,83873946
11192,22037456
11193,2186202
11194,108274623
11195,17739595
11196,29357544
11197,742180
11198,28451203
11199,21271500
11200,26763839
11201,66863593
11202,59505089
11203,9821817
11204,30836110
11205,337452
11206,67408967
11207,20360016
11208,28477885
11209,224345
11210,53196997
11211,59559545
11212,66108784
11213,13264932
11214,1362633
11215,96503518
11216,15720650
11217,5643318
11218,13567533
11219,65711811
11220,107807655
11221,11485699
11222,270507
11223,2303320
11224,19651830
11225,6504825
11226,2412884
11227,207813
11228,311473
11229,29234161
11230,108960096
11231,33306366
11232,8973414
11233,466607
11234,26289344
11235,33298334
11236,5790616
11237,64050321
11238,53961496
11239,58966868
11240,92668045
11241,93501852
11242,47967524
11243,17265957
11244,8592996
11245,33049165
11246,95424513
11247,675781
11248,23987749
11249,10863950
11250,81887233
11251,10889626
11252,20159962
11253,31397609
11254,21895029
11255,65806486
11256,2789627
11257,26346294
11258,2860557
11259,72983
11260,574258
11261,9148388
11262,88275448
11263,21421990
11264,676431
11265,58424866
11266,11140627
11267,407727
11268,28742750
11269,2066385
11270,9455811
11271,52484681
11272,94120969
11273,32285497
11274,660735
11275,19001040
11276,84740093
11277,23852485
11278,31617292
11279,27052652
11280,61278904
11281,10863231
11282,23529971
11283,26498943
11284,516668
11285,2808293
11286,735051
11287,55581602
11288,2772924
11289,15653831
11290,88291305
11291,57459827
11292,30249908
11293,13760957
11294,94120130
11295,63247071
11296,10771683
11297,321267
11298,11152914
11299,586496
11300,78564361
11301,735016
11302,31344900
11303,65312561
11304,5287875
11305,84554685
11306,30103583
11307,32646
11308,60384519
11309,351489
11310,27766971
11311,94738999
11312,61712610
11313,29591514
11314,56382852
11315,21038
11316,26144072
11317,64950933
11318,95410177
11319,58976436
11320,93909280
11321,483617
11322,516009
11323,28486086
11324,9093798
11325,57353211
11326,55530089
11327,2814918
11328,490270
11329,64416526
11330,55205935
11331,94366275
11332,15253527
11333,54486277
11334,453047
11335,59514699
11336,13426105
11337,47983853
11338,26266402
11339,413903
11340,306500
11341,55505986
11342,2791142
11343,13428053
11344,5660333
11345,498047
11346,26247229
11347,17200531
11348,53255535
11349,54671099
11350,21745670
11351,57169255
11352,53799356
11353,11489668
11354,5721007
11355,237149
11356,21784347
11357,93852818
11358,26299829
11359,651559
11360,17864224
11361,11077415
11362,19843816
11363,605119
11364,13305506
11365,107711256
11366,2885193
11367,8576669
11368,23557027
11369,494927
11370,20503983
11371,26771948
11372,89461469
11373,31637190
11374,57556789
11375,59823684
11376,26697640
11377,606455
11378,88256697
11379,56342849
11380,18204704
11381,84791181
11382,59289847
11383,56451219
11384,173990
11385,53632
11386,13667324
11387,11740795
11388,21256228
11389,11480556
11390,60778369
11391,61712303
11392,78559393
11393,36347339
11394,28016393
11395,26447740
11396,108490449
11397,32616318
11398,680872
11399,61120765
11400,31078677
11401,760707
11402,56113528
11403,199884
11404,83718448
11405,93930663
11406,236424
11407,2229389
11408,95575843
11409,303370
11410,28833714
11411,551828
11412,5686517
11413,15704568
11414,18365915
11415,64844522
11416,65115506
11417,599148
11418,8995928
11419,62609759
11420,96022857
11421,2840199
11422,62003651
11423,108113897
11424,424416
11425,2813776
11426,2846585
11427,17437572
11428,749613
11429,28265713
11430,60919576
11431,13323381
11432,57377283
11433,697880
11434,32260563
11435,303972
11436,704080
11437,741861
11438,61461381
11439,78663085
11440,31779090
11441,286611
11442,93333822
11443,33247282
11444,967422
11445,30537390
11446,62630553
11447,27274528
11448,17269633
11449,21487642
11450,5719297
11451,89012159
11452,92119295
11453,96236108
11454,68189456
11455,11411880
11456,2208835
11457,31988961
11458,108019100
11459,11073489
11460,15229299
11461,58747307
11462,2826124
11463,730517
11464,660758
11465,588990
11466,358735
11467,26387022
11468,59624518
11469,17251520
11470,561031
11471,93461690
11472,61970153
11473,593630
11474,497274
11475,2775723
11476,31940711
11477,644631
11478,597593
11479,8564468
11480,329086
11481,12915953
11482,108954213
11483,56012218
11484,10908863
11485,2889801
11486,535177
